,2022,2023,2024,2022,2023,2024
cost_of_goods_sold,1.7632641736722072,1.9411520680891596,1.9555759064461056,-0.34353276475776734,-0.3278524979581571,-0.29349528216075965
current_assets,0.2825058801260245,0.4072791411137764,0.5483174199524522,-0.34353276475776734,-0.3278524979581571,-0.29349528216075965
current_liabilities,-0.07229673637816286,-0.028081811215125242,-0.12092006344577963,-0.34353276475776734,-0.3278524979581571,-0.29349528216075965
equity,0.8312382195496056,0.717661633088858,0.7568282957849537,-0.34353276475776734,-0.3278524979581571,-0.29349528216075965
financial_profit,-0.6621243249811307,-0.6313416347874802,-0.6450567910925027,-0.34353276475776734,-0.3278524979581571,-0.29349528216075965
gross_profit,0.34559972894683805,0.15417369635789796,0.13996212553907295,-0.34353276475776734,-0.3278524979581571,-0.29349528216075965
net_income,-0.5863443012161946,-0.6333428785274189,-0.6316075261025953,-0.34353276475776734,-0.3278524979581571,-0.29349528216075965
other_profit,-0.7029020510989994,-0.6827501645318877,-0.670120129329198,-0.34353276475776734,-0.3278524979581571,-0.29349528216075965
profit_before_tax,-0.552231850662667,-0.620731801736873,-0.6196064384327288,-0.34353276475776734,-0.3278524979581571,-0.29349528216075965
revenue,2.8195452386282653,2.78829429041478,2.7869539367490694,-0.34353276475776734,-0.3278524979581571,-0.29349528216075965
total_assets,1.451091270401287,1.3685482466944485,1.3051273831662147,-0.34353276475776734,-0.3278524979581571,-0.29349528216075965
total_debt,-0.07229673637816286,-0.028081811215125242,-0.12092006344577963,-0.34353276475776734,-0.3278524979581571,-0.29349528216075965
roa,-0.6921497872298443,-0.6789684248207157,-0.6692191508270406,-0.203804034567994,-0.2683083254663388,-0.2550414067068858
roe,-0.6921497872298443,-0.6789684248207157,-0.6692191508270406,-0.14694965517527134,-0.24055831065486036,-0.2402563272428584
debt_ratio,-0.6921497872298443,-0.6789684248207157,-0.6692191508270406,0.4750569224403892,0.5215949704404987,0.26708206519132627
current_ratio,-0.6921497872298443,-0.6789684248207157,-0.6692191508270406,4.106989884987435,4.131605827785553,4.188856055890424
gross_margin,-0.6921497872298443,-0.6789684248207157,-0.6692191508270406,0.49288701283251296,0.3142302120149223,0.17910257023560328
net_profit_margin,-0.6921497872298443,-0.6789684248207157,-0.6692191508270406,-0.25825418866609595,-0.2926899804676727,-0.2715284206068988
revenue_growth,-0.6921497872298443,-0.6789684248207157,-0.6692191508270406,-0.34353276475776734,-0.2316444181542167,-0.3462711508315949
