,2022,2023,2024,2022,2023,2024
cost_of_goods_sold,2.7573407138265638,2.7488174649835853,2.7042622831856638,-0.35531022264375683,-0.29885291808954473,-0.4280046406917418
current_assets,-0.05065795853445433,-0.07841116027912258,-0.004763867847863258,-0.35531022264375683,-0.29885291808954473,-0.4280046406917418
current_liabilities,-0.1289907028129819,-0.19247018038147345,-0.052711595316433935,-0.35531022264375683,-0.29885291808954473,-0.4280046406917418
equity,-0.20065381921466405,-0.10539116668430094,-0.21639793561499984,-0.35531022264375683,-0.29885291808954473,-0.4280046406917418
financial_profit,-0.5085244685182831,-0.518339066335213,-0.5188319989924793,-0.35531022264375683,-0.29885291808954473,-0.4280046406917418
gross_profit,-0.28237448821302197,-0.2766535609380397,-0.2282579246686354,-0.35531022264375683,-0.29885291808954473,-0.4280046406917418
net_income,-0.4592114301572694,-0.45667128860172995,-0.47900232585503966,-0.35531022264375683,-0.29885291808954473,-0.4280046406917418
other_profit,-0.42392461029424666,-0.3061139657839904,-0.43841529125290224,-0.35531022264375683,-0.29885291808954473,-0.4280046406917418
profit_before_tax,-0.4538810214555589,-0.44760666772903224,-0.47321902983473324,-0.35531022264375683,-0.29885291808954473,-0.4280046406917418
revenue,2.955462763382738,2.962725170203826,2.9757913291183047,-0.35531022264375683,-0.29885291808954473,-0.4280046406917418
total_assets,0.21936675507375558,0.24460669206371805,0.25672207330835284,-0.35531022264375683,-0.29885291808954473,-0.4280046406917418
total_debt,-0.06047596869820219,-0.14056340741026171,-0.02666695672072064,-0.35531022264375683,-0.29885291808954473,-0.4280046406917418
roa,-0.4804965377691965,-0.4905612661582807,-0.4997869656440733,-0.25230823515978756,-0.1573952587227844,-0.32967926078756005
roe,-0.4804965377691965,-0.4905612661582807,-0.4997869656440733,-0.09771084502817746,-0.028854964578748903,-0.1655243370317394
debt_ratio,-0.4804965377691965,-0.4905612661582807,-0.4997869656440733,1.6772354514132475,1.162047367231025,1.8101724501714442
current_ratio,-0.4804965377691965,-0.4905612661582807,-0.4997869656440733,3.786172212357095,3.943904326530365,3.5346111959329316
gross_margin,-0.4804965377691965,-0.4905612661582807,-0.4997869656440733,-0.16002572384632466,-0.10877328599141504,-0.14841153283349287
net_profit_margin,-0.4804965377691965,-0.4905612661582807,-0.4997869656440733,-0.3343299653672136,-0.2687380867461364,-0.4066027235581126
revenue_growth,-0.4804965377691965,-0.4905612661582807,-0.4997869656440733,-0.35531022264375683,-0.9559550806477688,0.8414898964074309
