,2020,2021,2022,2020,2021,2022
cost_of_goods_sold,-0.41104762450189214,-0.3536284789930447,-0.8320555674577624,-0.3084754426442446,-0.27252088548956993,-0.1710519693293653
current_assets,1.1247601224449086,1.0552678495076502,1.4832493085327683,-0.3084754426442446,-0.27252088548956993,-0.1710519693293653
current_liabilities,0.0332509497112323,0.03491871179926664,0.07380178117666121,-0.3084754426442446,-0.27252088548956993,-0.1710519693293653
equity,2.3085944589846745,2.3995229379982566,2.2757548757888655,-0.3084754426442446,-0.27252088548956993,-0.1710519693293653
financial_profit,-0.491708562145557,-0.4842882995285014,-0.446332798613501,-0.3084754426442446,-0.27252088548956993,-0.1710519693293653
gross_profit,-0.4423490131213459,-0.38309609428665986,-0.505488401039317,-0.3084754426442446,-0.27252088548956993,-0.1710519693293653
net_income,-0.4647233400952197,-0.5964311891417984,-0.5293249956955408,-0.3084754426442446,-0.27252088548956993,-0.1710519693293653
other_profit,-0.5095038652944538,-0.49826155731429334,-0.4588793991293983,-0.3084754426442446,-0.27252088548956993,-0.1710519693293653
profit_before_tax,-0.4477246663895734,-0.5795965672835164,-0.5176817646542317,-0.3084754426442446,-0.27252088548956993,-0.1710519693293653
revenue,-0.341770559942864,-0.2461980608899527,-0.2947846384437224,-0.3084754426442446,-0.27252088548956993,-0.1710519693293653
total_assets,3.021912590388879,2.9877628926244326,2.8515810572788967,-0.3084754426442446,-0.27252088548956993,-0.1710519693293653
total_debt,0.20169205372383056,0.09771344223642414,0.11636797658581244,-0.3084754426442446,-0.27252088548956993,-0.1710519693293653
roa,-0.511626077680374,-0.49052651238975187,-0.4594582049042187,-0.28862415981212,-0.3177305210432888,-0.1962786759262673
roe,-0.511626077680374,-0.49052651238975187,-0.4594582049042187,-0.2836031765976185,-0.326932479149305,-0.20158948634677853
debt_ratio,-0.511626077680374,-0.49052651238975187,-0.4594582049042187,-0.006568119002873391,-0.02140719738446337,0.036860802485934464
current_ratio,-0.511626077680374,-0.49052651238975187,-0.4594582049042187,4.182984633279738,4.095712672119997,4.18429254837023
gross_margin,-0.511626077680374,-0.49052651238975187,-0.4594582049042187,0.3014967698932064,0.3803612786153677,-0.5052262528285937
net_profit_margin,-0.511626077680374,-0.49052651238975187,-0.4594582049042187,0.10449480661484715,-0.9161307286566978,-0.6782773716403886
revenue_growth,-0.511626077680374,-0.49052651238975187,-0.4594582049042187,-0.3084754426442446,0.3763776013732305,-0.5871579321617522
