,2022,2023,2024,2022,2023,2024
cost_of_goods_sold,2.5157216022835733,2.409192334480736,2.3792745252387566,-0.3554798084114058,-0.41628736889549395,-0.42215837580584303
current_assets,0.15386438427045457,0.23397436560869433,0.08831321320207366,-0.3554798084114058,-0.41628736889549395,-0.42215837580584303
current_liabilities,-0.09248357993629269,0.07470389631277072,0.012081000248739074,-0.3554798084114058,-0.41628736889549395,-0.42215837580584303
equity,0.0880381515902802,-0.016448712576106583,0.07013284293776043,-0.3554798084114058,-0.41628736889549395,-0.42215837580584303
financial_profit,-0.5825571730013054,-0.6122189660820614,-0.6231870810703051,-0.3554798084114058,-0.41628736889549395,-0.42215837580584303
gross_profit,-0.223226292495395,-0.17724289535703314,-0.08976234969890859,-0.3554798084114058,-0.41628736889549395,-0.42215837580584303
net_income,-0.5052387290619855,-0.49793600314886816,-0.47718775749588654,-0.3554798084114058,-0.41628736889549395,-0.42215837580584303
other_profit,-0.5812342760492689,-0.6313947244609676,-0.6227217330986677,-0.3554798084114058,-0.41628736889549395,-0.42215837580584303
profit_before_tax,-0.48324614767580126,-0.46361939725255746,-0.44006640967033045,-0.3554798084114058,-0.41628736889549395,-0.42215837580584303
revenue,2.882982986426621,2.8608278756577934,2.9142710978638537,-0.3554798084114058,-0.41628736889549395,-0.42215837580584303
total_assets,0.8122948944064803,0.9129366873499326,0.9236537680504778,-0.3554798084114058,-0.41628736889549395,-0.42215837580584303
total_debt,0.13561017236950496,0.3016154173687427,0.22998066753608248,-0.3554798084114058,-0.41628736889549395,-0.42215837580584303
roa,-0.588646570446695,-0.6277699825572965,-0.623540254863378,-0.18256714613074745,-0.13067726992526899,-0.07230577216049404
roe,-0.588646570446695,-0.6277699825572965,-0.623540254863378,0.002501553511364849,0.30353280763759044,0.3581657552246942
debt_ratio,-0.588646570446695,-0.6277699825572965,-0.623540254863378,1.1459756842135989,1.628184018824497,1.6181656524027737
current_ratio,-0.588646570446695,-0.6277699825572965,-0.623540254863378,3.9908072273903894,3.7414152003392096,3.719954650152982
gross_margin,-0.588646570446695,-0.6277699825572965,-0.623540254863378,-0.04977718062113129,0.02141122506114713,0.13586921612220335
net_profit_margin,-0.588646570446695,-0.6277699825572965,-0.623540254863378,-0.2857026290151977,-0.29015033551973174,-0.26915704156464215
revenue_growth,-0.588646570446695,-0.6277699825572965,-0.623540254863378,-0.3554798084114058,-0.2782672196715171,-0.42479195050740104
