,2022,2023,2024,2022,2023,2024
cost_of_goods_sold,2.287675336895023,2.3178801284910024,2.237148144699915,-0.3699733333336825,-0.31372856774327107,-0.35930829113433277
current_assets,0.6815799420930997,0.6514952801785129,0.743573807977001,-0.3699733333336825,-0.31372856774327107,-0.35930829113433277
current_liabilities,0.540925505875802,0.47612628054567757,0.5366617711297972,-0.3699733333336825,-0.31372856774327107,-0.35930829113433277
equity,-0.21165333663699853,-0.11064682557009377,-0.08411148063697585,-0.3699733333336825,-0.31372856774327107,-0.35930829113433277
financial_profit,-0.6821176202483908,-0.6942815275705272,-0.7131955867962075,-0.3699733333336825,-0.31372856774327107,-0.35930829113433277
gross_profit,-0.3558391525466931,-0.35908917662868367,-0.36240823424070157,-0.3699733333336825,-0.31372856774327107,-0.35930829113433277
net_income,-0.6272864180256911,-0.6430775321905833,-0.6329718346276846,-0.3699733333336825,-0.31372856774327107,-0.35930829113433277
other_profit,-0.6506457314920482,-0.646258878855362,-0.6668943294165675,-0.3699733333336825,-0.31372856774327107,-0.35930829113433277
profit_before_tax,-0.6272864180256911,-0.6430775321905833,-0.6294091933517819,-0.3699733333336825,-0.31372856774327107,-0.35930829113433277
revenue,2.596651662286145,2.6118032407037766,2.5455518280510976,-0.3699733333336825,-0.31372856774327107,-0.35930829113433277
total_assets,1.0353132520933925,1.0489689749812723,1.1508719335077313,-0.3699733333336825,-0.31372856774327107,-0.35930829113433277
total_debt,0.5926811373555986,0.5134335177116834,0.5650083840896656,-0.3699733333336825,-0.31372856774327107,-0.35930829113433277
roa,-0.6542854513747925,-0.6461822785151561,-0.6699750300550416,-0.31471524086895175,-0.3075610921120801,-0.2900574561814715
roe,-0.6542854513747925,-0.6461822785151561,-0.6699750300550416,-0.15904421573036306,-0.2942064166146613,-0.14407869940883009
debt_ratio,-0.6542854513747925,-0.6461822785151561,-0.6699750300550416,2.1821548917602347,1.9898097626410332,1.9519416318717058
current_ratio,-0.6542854513747925,-0.6461822785151561,-0.6699750300550416,3.4950255645712653,3.5798083320381813,3.632718820516228
gross_margin,-0.6542854513747925,-0.6461822785151561,-0.6699750300550416,-0.052513437159015484,-0.016997251081315785,-0.033361629209102496
net_profit_margin,-0.6542854513747925,-0.6461822785151561,-0.6699750300550416,-0.34125422923529675,-0.3105195896844526,-0.32009382392183655
revenue_growth,-0.6542854513747925,-0.6461822785151561,-0.6699750300550416,-0.3699733333336825,-0.8755909322674508,-0.4853693500547011
