,2022,2023,2024,2022,2023,2024
cost_of_goods_sold,0.2316348508816333,0.4520062468094752,0.8662335281937743,-0.33224531421748665,-0.38691478080968056,-0.45926028072852715
current_assets,0.07366231599986313,-0.005054447544136873,0.10082113068026852,-0.33224531421748665,-0.38691478080968056,-0.45926028072852715
current_liabilities,-0.058206639997838594,-0.07632032358981038,-0.1005291465670591,-0.33224531421748665,-0.38691478080968056,-0.45926028072852715
equity,1.3395132156604417,1.3253450816386563,1.2198199983932796,-0.33224531421748665,-0.38691478080968056,-0.45926028072852715
financial_profit,-0.6575892155908598,-0.6862034097598474,-0.7479998293735421,-0.33224531421748665,-0.38691478080968056,-0.45926028072852715
gross_profit,-0.3478919694316653,-0.32961100945543625,-0.2061350068719281,-0.33224531421748665,-0.38691478080968056,-0.45926028072852715
net_income,-0.6189225144637196,-0.6320472904661649,-0.5466889632617958,-0.33224531421748665,-0.38691478080968056,-0.45926028072852715
other_profit,-0.566729176144544,-0.5897808532101837,-0.6821736283365553,-0.33224531421748665,-0.38691478080968056,-0.45926028072852715
profit_before_tax,-0.6189225144637196,-0.6320005812054516,-0.5312151291930538,-0.33224531421748665,-0.38691478080968056,-0.45926028072852715
revenue,0.45047703014331136,0.7121056431534875,1.3417497145046209,-0.33224531421748665,-0.38691478080968056,-0.45926028072852715
total_assets,3.3231805113071426,3.2522946358318285,2.979573435203652,-0.33224531421748665,-0.38691478080968056,-0.45926028072852715
total_debt,1.416933146953358,1.3372391483937236,1.0781022489077605,-0.33224531421748665,-0.38691478080968056,-0.45926028072852715
roa,-0.5667341486933434,-0.5897104057994486,-0.6816511931827746,-0.3770016511815095,-0.4270008514372723,-0.34916549165077954
roe,-0.5667341486933434,-0.5897104057994486,-0.6816511931827746,-0.4235757126431356,-0.4673358894723989,-0.24727613128981799
debt_ratio,-0.5667341486933434,-0.5897104057994486,-0.6816511931827746,1.3689323447861819,1.4375897034779876,0.9762501146556762
current_ratio,-0.5667341486933434,-0.5897104057994486,-0.6816511931827746,3.868780843514393,3.7558037360206797,3.562188364240665
gross_margin,-0.5667341486933434,-0.5897104057994486,-0.6816511931827746,0.3854511679599472,0.3398974770166986,0.24262196630332536
net_profit_margin,-0.5667341486933434,-0.5897104057994486,-0.6816511931827746,-0.5033979076085502,-0.5052194257510817,-0.2600502518622494
revenue_growth,-0.5667341486933434,-0.5897104057994486,-0.6816511931827746,-0.33224531421748665,0.5092426198615513,1.5865547983455048
