,2022,2023,2024,2022,2023,2024
cost_of_goods_sold,2.8065696062682455,2.6789091127597366,2.7518995041923118,-0.4320935074610061,-0.40421440277523313,-0.43270754958473223
current_assets,-0.24304108282927708,0.20647800070496275,0.07270421902389707,-0.4320935074610061,-0.40421440277523313,-0.43270754958473223
current_liabilities,-0.2395918346944344,0.1920293299820428,0.07278705918752791,-0.4320935074610061,-0.40421440277523313,-0.43270754958473223
equity,-0.3241404422823849,-0.43232540732552743,-0.41390759717432546,-0.4320935074610061,-0.40421440277523313,-0.43270754958473223
financial_profit,-0.429127136021647,-0.5404853407393596,-0.5107581669455441,-0.4320935074610061,-0.40421440277523313,-0.43270754958473223
gross_profit,-0.22654413611379864,-0.3377702673771998,-0.3278876404682865,-0.4320935074610061,-0.40421440277523313,-0.43270754958473223
net_income,-0.3843264882907685,-0.49582030200373645,-0.468919987981691,-0.4320935074610061,-0.40421440277523313,-0.43270754958473223
other_profit,-0.413114935270527,-0.5288415643598493,-0.48712894591922307,-0.4320935074610061,-0.40421440277523313,-0.43270754958473223
profit_before_tax,-0.37671721701256455,-0.48714522953409173,-0.4629976979041977,-0.4320935074610061,-0.40421440277523313,-0.43270754958473223
revenue,2.994267982674567,2.8713212587983827,2.9131865544403723,-0.4320935074610061,-0.40421440277523313,-0.43270754958473223
total_assets,-0.08721732958336462,0.34139215154300656,0.18025631169674666,-0.4320935074610061,-0.40421440277523313,-0.43270754958473223
total_debt,-0.17731939920320497,0.24353514678821378,0.1049892187437395,-0.4320935074610061,-0.40421440277523313,-0.43270754958473223
roa,-0.4142425125201202,-0.5301824127480831,-0.4891746901273326,-0.08948505550118331,-0.27189887701566773,-0.327930573610876
roe,-0.4142425125201202,-0.5301824127480831,-0.4891746901273326,0.81140280047306,0.7742688975757728,0.4991864992271221
debt_ratio,-0.4142425125201202,-0.5301824127480831,-0.4891746901273326,2.2812303107276857,2.5750800428168805,2.640884802288622
current_ratio,-0.4142425125201202,-0.5301824127480831,-0.4891746901273326,3.239144198379026,3.019033163190046,3.0297287696049597
gross_margin,-0.4142425125201202,-0.5301824127480831,-0.4891746901273326,-0.22585427964912613,-0.21437032272035014,-0.26854847520600167
net_profit_margin,-0.4142425125201202,-0.5301824127480831,-0.4891746901273326,-0.3992223774363822,-0.3703109124813629,-0.41209217368769463
revenue_growth,-0.4142425125201202,-0.5301824127480831,-0.4891746901273326,-0.4320935074610061,-0.6612291580625198,0.03126174640065502
