,2021,2022,2023,2021,2022,2023
cost_of_goods_sold,0.6624084196832702,0.40851570680277255,0.0361134944537945,-0.3236678528173097,-0.29608473423539655,-0.28684876189115327
current_assets,1.8133109042834596,1.921130600378567,2.0651100112028735,-0.3236678528173097,-0.29608473423539655,-0.28684876189115327
current_liabilities,0.536375347529244,0.5585475483339639,0.3546499150282254,-0.3236678528173097,-0.29608473423539655,-0.28684876189115327
equity,-0.26342227239424326,-0.20379750789230275,-0.15166135793601923,-0.3236678528173097,-0.29608473423539655,-0.28684876189115327
financial_profit,-0.6802212602743659,-0.6890001159816431,-0.6305426230978864,-0.3236678528173097,-0.29608473423539655,-0.28684876189115327
gross_profit,-0.5532553483881212,-0.49441742896468716,-0.4188294061198484,-0.3236678528173097,-0.29608473423539655,-0.28684876189115327
net_income,-0.6582082801544176,-0.6430951581759364,-0.5996746849800031,-0.3236678528173097,-0.29608473423539655,-0.28684876189115327
other_profit,-0.6431439234520107,-0.6372203495083649,-0.5994845562202261,-0.3236678528173097,-0.29608473423539655,-0.28684876189115327
profit_before_tax,-0.6529260280780348,-0.6383847286936449,-0.5976886285390329,-0.3236678528173097,-0.29608473423539655,-0.28684876189115327
revenue,0.7693634074159924,0.5579067396156178,0.21815461344713916,-0.3236678528173097,-0.29608473423539655,-0.28684876189115327
total_assets,2.3384495728115664,2.403242440206807,2.4895780780211174,-0.3236678528173097,-0.29608473423539655,-0.28684876189115327
total_debt,1.9430465471822909,1.9632314863215772,2.040368899554978,-0.3236678528173097,-0.29608473423539655,-0.28684876189115327
roa,-0.6588252980235185,-0.6438084617775324,-0.6008705364021587,-0.32324762439049226,-0.29562511567631955,-0.2862529862550752
roe,-0.6588252980235185,-0.6438084617775324,-0.6008705364021587,-0.32048239387524424,-0.29290190177943554,-0.2827499721128332
debt_ratio,-0.6588252980235185,-0.6438084617775324,-0.6008705364021587,1.4483724186979843,1.3837665124435188,1.0290221530384744
current_ratio,-0.6588252980235185,-0.6438084617775324,-0.6008705364021587,3.898600517286265,3.8923024527921344,4.008951012835586
gross_margin,-0.6588252980235185,-0.6438084617775324,-0.6008705364021587,-0.17277489261908943,-0.052008314500488345,0.05536646296519272
net_profit_margin,-0.6588252980235185,-0.6438084617775324,-0.6008705364021587,-0.32278593847439874,-0.29491933236365464,-0.2846007063957105
revenue_growth,-0.6588252980235185,-0.6438084617775324,-0.6008705364021587,-0.3236678528173097,-0.7875974900909966,-0.7975508213817945
