,2020,2021,2023,2020,2021,2023
cost_of_goods_sold,-0.3845659536621086,-0.3792163200657867,-0.17978969994632274,-0.23792502987953432,0.15782431628593724,-0.23592041765973026
current_assets,1.045370855159236,1.0292606591139573,1.0572595462354015,-0.23792502987953432,0.15782431628593724,-0.23592041765973026
current_liabilities,2.3586606168573727,2.3626326741966452,2.058499914894029,-0.23792502987953432,0.15782431628593724,-0.23592041765973026
equity,-1.6965617285099641,-1.712378095990114,-1.4630567154857625,-0.23792502987953432,0.15782431628593724,-0.23592041765973026
financial_profit,-0.34627690989053483,-0.35752761176432146,-0.48305683024838764,-0.23792502987953432,0.15782431628593724,-0.23592041765973026
gross_profit,-0.38454912354302784,-0.3790944240436505,-0.44828733782491653,-0.23792502987953432,0.15782431628593724,-0.23592041765973026
net_income,-0.37822130187750336,-0.3830191980126224,-0.390806977985491,-0.23792502987953432,0.15782431628593724,-0.23592041765973026
other_profit,-0.38461899771144026,-0.3792163200657867,-0.4642393845877058,-0.23792502987953432,0.15782431628593724,-0.23592041765973026
profit_before_tax,-0.37822130187750336,-0.3830191980126224,-0.390806977985491,-0.23792502987953432,0.15782431628593724,-0.23592041765973026
revenue,-0.38454912354302784,-0.3790944240436505,-0.16369645146905862,-0.23792502987953432,0.15782431628593724,-0.23592041765973026
total_assets,1.156749438481564,1.141012361612066,1.5599844446676943,-0.23792502987953432,0.15782431628593724,-0.23592041765973026
total_debt,2.4687452057516985,2.474174137536393,2.558660573851276,-0.23792502987953432,0.15782431628593724,-0.23592041765973026
roa,-0.3845659536621086,-0.3792163200657867,-0.46438058630218065,-0.23787610584011287,0.15747797781138176,-0.23585986507451165
roe,-0.3845659536621086,-0.3792163200657867,-0.46438058630218065,-0.23798250519801606,0.15821925236353573,-0.23604316069169953
debt_ratio,-0.3845659536621086,-0.3792163200657867,-0.46438058630218065,-0.21592295437028305,0.4176903735753617,-0.23343239292290363
current_ratio,-0.3845659536621086,-0.3792163200657867,-0.46438058630218065,-0.23172974618474315,0.2289462400431535,-0.2349155364298868
gross_margin,-0.3845659536621086,-0.3792163200657867,-0.46438058630218065,-0.22603984254914747,0.29627569178324814,-0.2358312448064086
net_profit_margin,-0.3845659536621086,-0.3792163200657867,-0.46438058630218065,4.2425765425762485,-4.16154290637346,-0.23551274554853163
revenue_growth,-0.3845659536621086,-0.3792163200657867,-0.46438058630218065,-0.23792502987953432,1.009041575365532,4.242639957390705
