,2022,2023,2024,2022,2023,2024
cost_of_goods_sold,2.1959953045801215,2.1466993632949984,2.3479794027340106,-0.4325679264236859,-0.4033232668489055,-0.41393648397944366
current_assets,0.7656792858866209,0.8954336427022135,0.7165408884220433,-0.4325679264236859,-0.4033232668489055,-0.41393648397944366
current_liabilities,0.4771767166679021,0.4564869557863507,0.2996455570042744,-0.4325679264236859,-0.4033232668489055,-0.41393648397944366
equity,-0.1679784523801715,-0.06802924912351865,-0.08009021528675186,-0.4325679264236859,-0.4033232668489055,-0.41393648397944366
financial_profit,-0.689913552864464,-0.6832793098287141,-0.641885131325183,-0.4325679264236859,-0.4033232668489055,-0.41393648397944366
gross_profit,-0.19280548803233463,-0.21103764866631072,-0.25391402768364596,-0.4325679264236859,-0.4033232668489055,-0.41393648397944366
net_income,-0.5244171622332042,-0.5646894265271365,-0.5669481810337401,-0.4325679264236859,-0.4033232668489055,-0.41393648397944366
other_profit,-0.6849738429176784,-0.6980257119847001,-0.6221045475805596,-0.4325679264236859,-0.4033232668489055,-0.41393648397944366
profit_before_tax,-0.5244171622332042,-0.5620889602744282,-0.5427772664583077,-0.4325679264236859,-0.4033232668489055,-0.41393648397944366
revenue,2.6935737161998166,2.6341989100740353,2.748007927579122,-0.4325679264236859,-0.4033232668489055,-0.41393648397944366
total_assets,0.9982473215592367,1.086893244646494,0.8734979043257635,-0.4325679264236859,-0.4033232668489055,-0.41393648397944366
total_debt,0.4771767166679021,0.4564869557863507,0.2996455570042744,-0.4325679264236859,-0.4033232668489055,-0.41393648397944366
roa,-0.6890490572715062,-0.6984355379836621,-0.6539425525287571,-0.11777581996995289,-0.17591261976209832,-0.24603347503838224
roe,-0.6890490572715062,-0.6984355379836621,-0.6539425525287571,0.5867710581936718,0.24071024121576076,0.03297613106150249
debt_ratio,-0.6890490572715062,-0.6984355379836621,-0.6539425525287571,1.7973685503058723,1.5604098748710304,1.4265310098306077
current_ratio,-0.6890490572715062,-0.6984355379836621,-0.6539425525287571,3.591826104207643,3.7860366160159447,3.8229280558182737
gross_margin,-0.6890490572715062,-0.6984355379836621,-0.6539425525287571,0.04073866681225843,0.040636690937257886,-0.06728378429118721
net_profit_margin,-0.6890490572715062,-0.6984355379836621,-0.6539425525287571,-0.27554551604157584,-0.2814968919348344,-0.338549775623815
revenue_growth,-0.6890490572715062,-0.6984355379836621,-0.6539425525287571,-0.4325679264236859,-0.3305047091561943,0.33666964599632554
