,2020,2021,2023,2020,2021,2023
cost_of_goods_sold,1.1568051577125609,0.7427692503417405,1.249878523365154,-0.25650513967079136,-0.2453243646076113,-0.3027382077528894
current_assets,1.237304713626986,1.5174601494769773,1.3664416104779953,-0.25650513967079136,-0.2453243646076113,-0.3027382077528894
current_liabilities,-0.15626967261728136,-0.21693341463634272,-0.2626702260020423,-0.25650513967079136,-0.2453243646076113,-0.3027382077528894
equity,2.1786135772581923,2.2689827949753405,1.2743436134710313,-0.25650513967079136,-0.2453243646076113,-0.3027382077528894
financial_profit,-0.5865519700916257,-0.533247267501865,-0.770661419028032,-0.25650513967079136,-0.2453243646076113,-0.3027382077528894
gross_profit,-0.09668307165232108,-0.2124905776021251,0.1394622086567052,-0.25650513967079136,-0.2453243646076113,-0.3027382077528894
net_income,-0.3560043462371833,-0.4371815670282615,-0.29697999128021,-0.25650513967079136,-0.2453243646076113,-0.3027382077528894
other_profit,-0.6288916346799264,-0.5841130774926565,-0.7865270698885529,-0.25650513967079136,-0.2453243646076113,-0.3027382077528894
profit_before_tax,-0.28237903712785195,-0.38049150376925855,-0.18707408116258287,-0.25650513967079136,-0.2453243646076113,-0.3027382077528894
revenue,-0.6291775537814049,-0.584072178459496,2.177652681570502,-0.25650513967079136,-0.2453243646076113,-0.3027382077528894
total_assets,2.687633922549644,2.6804388071736285,1.8384866879903132,-0.25650513967079136,-0.2453243646076113,-0.3027382077528894
total_debt,-0.12015720848995286,-0.17261616626120835,-0.22416887706691346,-0.25650513967079136,-0.2453243646076113,-0.3027382077528894
roa,-0.6291775537814049,-0.584072178459496,-0.7883119515861954,-0.16272097750543582,-0.2100547042214602,-0.09653993677127141
roe,-0.6291775537814049,-0.584072178459496,-0.7883119515861954,-0.14571898398798944,-0.20496825690474318,-0.0401440321312727
debt_ratio,-0.6291775537814049,-0.584072178459496,-0.7883119515861954,-0.0817513743310814,-0.14653034589752317,-0.06598315017494062
current_ratio,-0.6291775537814049,-0.584072178459496,-0.7883119515861954,4.237768430886376,4.2414187761378965,4.216284897355002
gross_margin,-0.6291775537814049,-0.584072178459496,-0.7883119515861954,-0.25650513967079136,-0.2453243646076113,0.04209818341424126
net_profit_margin,-0.6291775537814049,-0.584072178459496,-0.7883119515861954,-0.25650513967079136,-0.2453243646076113,-0.12011926090419764
revenue_growth,-0.6291775537814049,-0.584072178459496,-0.7883119515861954,-0.25650513967079136,-0.2453243646076113,-0.3027382077528894
