,2022,2023,2024,2022,2023,2024
cost_of_goods_sold,2.3725862712529557,2.2655907767423,2.2619260073094374,-0.30855045928991404,-0.2553848618888056,-0.30801271334411484
current_assets,0.31726481180708305,0.48572237469329543,0.5775542490665279,-0.30855045928991404,-0.2553848618888056,-0.30801271334411484
current_liabilities,-0.10357115575022538,-0.13390394255643687,-0.10533613360977825,-0.30855045928991404,-0.2553848618888056,-0.30801271334411484
equity,0.5039760391145247,0.7342411788304863,0.6094393554280086,-0.30855045928991404,-0.2553848618888056,-0.30801271334411484
financial_profit,-0.6176932651483058,-0.6243690665766536,-0.6244468223182913,-0.30855045928991404,-0.2553848618888056,-0.30801271334411484
gross_profit,-0.17765152275402102,-0.22685881131320326,-0.18278418102711022,-0.30855045928991404,-0.2553848618888056,-0.30801271334411484
net_income,-0.55155291138495,-0.6024694256973085,-0.5847379702132751,-0.30855045928991404,-0.2553848618888056,-0.30801271334411484
other_profit,-0.6161017507663444,-0.6372030069522984,-0.6459003982220101,-0.30855045928991404,-0.2553848618888056,-0.30801271334411484
profit_before_tax,-0.5314101258284748,-0.5913028848734369,-0.5622104623916316,-0.30855045928991404,-0.2553848618888056,-0.30801271334411484
revenue,2.8124577201252596,2.67366592045532,2.7256673627389363,-0.30855045928991404,-0.2553848618888056,-0.30801271334411484
total_assets,1.0179278464669985,1.2352616373523289,1.1487595709797747,-0.30855045928991404,-0.2553848618888056,-0.30801271334411484
total_debt,-0.10357115575022538,-0.13390394255643687,-0.10533613360977825,-0.30855045928991404,-0.2553848618888056,-0.30801271334411484
roa,-0.6175229716263251,-0.6349244010782794,-0.6446563491615444,-0.20917853128799055,-0.2209653008733121,-0.24162638576703332
roe,-0.6175229716263251,-0.6349244010782794,-0.6446563491615444,-0.16363914025192475,-0.20837010822813018,-0.21307713839497588
debt_ratio,-0.6175229716263251,-0.6349244010782794,-0.6446563491615444,0.465624714369638,0.27596369221344674,0.28952495584871935
current_ratio,-0.6175229716263251,-0.6349244010782794,-0.6446563491615444,4.172140046391274,4.180927725614339,4.19495627335064
gross_margin,-0.6175229716263251,-0.6349244010782794,-0.6446563491615444,0.007377761886909899,-0.010762681474717234,-0.035711367990004975
net_profit_margin,-0.6175229716263251,-0.6349244010782794,-0.6446563491615444,-0.26116888033902386,-0.23592914927273015,-0.2726872351605017
revenue_growth,-0.6175229716263251,-0.6349244010782794,-0.6446563491615444,-0.30855045928991404,-0.716245835313229,-0.025226541757465342
