,2020,2022,2023,2020,2022,2023
cost_of_goods_sold,0.518117260848116,0.993209485889512,1.5631413956497702,-0.400659556743158,-0.41087537563873555,-0.4500525126292318
current_assets,0.7901755048783125,0.666953727939304,0.5025761634576302,-0.400659556743158,-0.41087537563873555,-0.4500525126292318
current_liabilities,0.4687529371160446,0.2042966049960587,0.2179571555475536,-0.400659556743158,-0.41087537563873555,-0.4500525126292318
equity,0.43354495446231966,0.5531608481967528,0.4024903594399479,-0.400659556743158,-0.41087537563873555,-0.4500525126292318
financial_profit,-0.8005575926683961,-0.830592680147872,-0.8118030003768008,-0.400659556743158,-0.41087537563873555,-0.4500525126292318
gross_profit,-0.3168509215169054,-0.2757384387366065,-0.31272577583032246,-0.400659556743158,-0.41087537563873555,-0.4500525126292318
net_income,-0.5883278708635737,-0.5721263362502275,-0.5815865971438725,-0.400659556743158,-0.41087537563873555,-0.4500525126292318
other_profit,-0.692307535448684,-0.729038887504573,-0.7350396527739232,-0.400659556743158,-0.41087537563873555,-0.4500525126292318
profit_before_tax,-0.5510542823506125,-0.5298171769692801,-0.5322525446033184,-0.400659556743158,-0.41087537563873555,-0.4500525126292318
revenue,0.8945229283320312,1.4454761110551464,1.981668032738206,-0.400659556743158,-0.41087537563873555,-0.4500525126292318
total_assets,2.911791119896808,2.7257090246553966,2.2790420370885633,-0.400659556743158,-0.41087537563873555,-0.4500525126292318
total_debt,1.7849895819194947,1.444543119010862,1.1452992763983054,-0.400659556743158,-0.41087537563873555,-0.4500525126292318
roa,-0.6932565835149936,-0.728005057447782,-0.731252407084534,-0.307929754587437,-0.28206514151237433,-0.29231811026133747
roe,-0.6932565835149936,-0.728005057447782,-0.731252407084534,-0.1039832130993643,-0.06363407179104057,-0.03123881950320575
debt_ratio,-0.6932565835149936,-0.728005057447782,-0.731252407084534,1.789468110002829,1.3844077592913413,1.5276654339344249
current_ratio,-0.6932565835149936,-0.728005057447782,-0.731252407084534,3.6665260048815367,3.8593896990326915,3.67382273824112
gross_margin,-0.6932565835149936,-0.728005057447782,-0.731252407084534,0.35460996303355624,0.1829907711864269,0.039386790815286586
net_profit_margin,-0.6932565835149936,-0.728005057447782,-0.731252407084534,-0.19011687257006707,-0.20619280190949285,-0.27502821477917727
revenue_growth,-0.6932565835149936,-0.728005057447782,-0.731252407084534,-0.400659556743158,0.05560829336727699,0.7583403331036693
