,2022,2023,2024,2022,2023,2024
cost_of_goods_sold,2.404273594204736,2.398826831047728,2.3783586413979854,-0.29720364733794835,-0.28026337300831144,-0.2684964744666874
current_assets,0.76393599303792,0.8152028794447977,0.8685931189762746,-0.29720364733794835,-0.28026337300831144,-0.2684964744666874
current_liabilities,-0.08279287197797251,-0.10560900549964714,-0.11390153923538286,-0.29720364733794835,-0.28026337300831144,-0.2684964744666874
equity,0.27553080316942186,0.35694196039435405,0.425120125668064,-0.29720364733794835,-0.28026337300831144,-0.2684964744666874
financial_profit,-0.6059704670286398,-0.5973637673784004,-0.5879754797614336,-0.29720364733794835,-0.28026337300831144,-0.2684964744666874
gross_profit,-0.2501435621277469,-0.2936303111700331,-0.3190069006536475,-0.29720364733794835,-0.28026337300831144,-0.2684964744666874
net_income,-0.540494451305922,-0.5483039905833947,-0.583958083682585,-0.29720364733794835,-0.28026337300831144,-0.2684964744666874
other_profit,-0.6036756339622321,-0.6120120594775927,-0.616418474125006,-0.29720364733794835,-0.28026337300831144,-0.2684964744666874
profit_before_tax,-0.519874818867663,-0.5286438406918278,-0.5753529201885768,-0.29720364733794835,-0.28026337300831144,-0.2684964744666874
revenue,2.7925298866161667,2.7381502419999477,2.691838025767792,-0.29720364733794835,-0.28026337300831144,-0.2684964744666874
total_assets,0.8166152017506272,0.8795467694748722,0.9386541799928114,-0.29720364733794835,-0.28026337300831144,-0.2684964744666874
total_debt,-0.08279287197797251,-0.10560900549964714,-0.11390153923538286,-0.29720364733794835,-0.28026337300831144,-0.2684964744666874
roa,-0.6238772573615319,-0.6282138145801653,-0.6274355935601302,-0.19584564847755218,-0.19422488609195424,-0.22580843121980287
roe,-0.6238772573615319,-0.6282138145801653,-0.6274355935601302,-0.1348686189606097,-0.14858324426159242,-0.20498125454944346
debt_ratio,-0.6238772573615319,-0.6282138145801653,-0.6274355935601302,0.3605246435582445,0.28242247435779816,0.2357128048021939
current_ratio,-0.6238772573615319,-0.6282138145801653,-0.6274355935601302,4.1939564725319896,4.203506328013274,4.210997114569084
gross_margin,-0.6238772573615319,-0.6282138145801653,-0.6274355935601302,-0.10565232956913312,-0.11891357758082056,-0.12561696248023854
net_profit_margin,-0.6238772573615319,-0.6282138145801653,-0.6274355935601302,-0.2544671036896095,-0.24172760055356204,-0.2483555292934275
revenue_growth,-0.6238772573615319,-0.6282138145801653,-0.6274355935601302,-0.29720364733794835,-0.4193190177834061,-0.419990048228116
