,2022,2023,2024,2022,2023,2024
cost_of_goods_sold,1.3731408038726134,0.6755571117330342,0.07445582855440068,-0.24859482048790704,-0.22593048301365992,-0.2342298589128767
current_assets,1.4168239636173747,1.6399915747906888,1.6624303304694916,-0.24859482048790704,-0.22593048301365992,-0.2342298589128767
current_liabilities,-0.4202336593719526,-0.4342580027868885,-0.34024599198566896,-0.24859482048790704,-0.22593048301365992,-0.2342298589128767
equity,1.7989804443825492,2.315228557343327,2.4140050654035803,-0.24859482048790704,-0.22593048301365992,-0.2342298589128767
financial_profit,-0.6554792592780704,-0.5334108135658084,-0.5464934183070035,-0.24859482048790704,-0.22593048301365992,-0.2342298589128767
gross_profit,-0.4361563244874792,-0.6054977834660598,-0.44296759657969736,-0.24859482048790704,-0.22593048301365992,-0.2342298589128767
net_income,-0.486593770485356,-0.6673378463208309,-0.47798740891265745,-0.24859482048790704,-0.22593048301365992,-0.2342298589128767
other_profit,-0.6752710291297283,-0.5394158278231193,-0.5406088502811728,-0.24859482048790704,-0.22593048301365992,-0.2342298589128767
profit_before_tax,-0.43926451276569306,-0.6673347474464039,-0.4728988512084919,-0.24859482048790704,-0.22593048301365992,-0.2342298589128767
revenue,1.6120008296565085,0.6104803254702742,0.17222787344731097,-0.24859482048790704,-0.22593048301365992,-0.2342298589128767
total_assets,2.0555818727665964,2.4222969935207557,2.6190026071466117,-0.24859482048790704,-0.22593048301365992,-0.2342298589128767
total_debt,-0.418414920011129,-0.4333525610258709,-0.33574209743845046,-0.24859482048790704,-0.22593048301365992,-0.2342298589128767
roa,-0.6750163483951763,-0.5404209972032997,-0.5407396414726077,-0.21085540934690852,-0.2352472547044358,-0.22614489938727947
roe,-0.6750163483951763,-0.5404209972032997,-0.5407396414726077,-0.2069411007942769,-0.23559657353929261,-0.22558397213560105
debt_ratio,-0.6750163483951763,-0.5404209972032997,-0.5407396414726077,-0.19719977583573248,-0.2180707529455919,-0.20781809986064514
current_ratio,-0.6750163483951763,-0.5404209972032997,-0.5407396414726077,4.241738624917368,4.240926050358287,4.239272887736234
gross_margin,-0.6750163483951763,-0.5404209972032997,-0.5407396414726077,-0.19147405407739512,-0.23822820001602482,-0.17840273149861846
net_profit_margin,-0.6750163483951763,-0.5404209972032997,-0.5407396414726077,-0.2035356185202625,-0.2499142656020819,-0.1983987899555828
revenue_growth,-0.6750163483951763,-0.5404209972032997,-0.5407396414726077,-0.24859482048790704,-0.35270320738694055,-0.39216608794398605
