,2021,2022,2023,2024,2021,2022,2023,2024
cost_of_goods_sold,2.642296776722766,2.706835086594249,2.7862428641472214,2.7530488989675046,-0.33101453468994846,-0.3471133112471829,-0.38556788173974055,-0.3593416243304876
current_assets,0.24402714544503584,0.11146789521380461,-0.0351495546351881,0.07256348796700435,-0.33101453468994846,-0.3471133112471829,-0.38556788173974055,-0.3593416243304876
current_liabilities,0.06451699479259,-0.06967460270193059,-0.16093295829365833,-0.06668149655883254,-0.33101453468994846,-0.3471133112471829,-0.38556788173974055,-0.3593416243304876
equity,0.01351161579949364,-0.017294954911400557,-0.1342720384817049,-0.20182125903604956,-0.33101453468994846,-0.3471133112471829,-0.38556788173974055,-0.3593416243304876
financial_profit,-0.5535049567004381,-0.512876124223399,-0.4630116256701185,-0.490377221726756,-0.33101453468994846,-0.3471133112471829,-0.38556788173974055,-0.3593416243304876
gross_profit,-0.37400299265378467,-0.32258942914322675,-0.30896773241569875,-0.3189530129838445,-0.33101453468994846,-0.3471133112471829,-0.38556788173974055,-0.3593416243304876
net_income,-0.5454795673114834,-0.50611810767129,-0.45724158079895455,-0.4816594034479805,-0.33101453468994846,-0.3471133112471829,-0.38556788173974055,-0.3593416243304876
other_profit,-0.5600097806864719,-0.5178211122650279,-0.454611978700771,-0.49232174710881066,-0.33101453468994846,-0.3471133112471829,-0.38556788173974055,-0.3593416243304876
profit_before_tax,-0.5436372226245774,-0.5024824154071441,-0.4549213265606636,-0.4784512412329712,-0.33101453468994846,-0.3471133112471829,-0.38556788173974055,-0.3593416243304876
revenue,2.8280052560837827,2.903655203975101,2.9449293757285817,2.926195571736051,-0.33101453468994846,-0.3471133112471829,-0.38556788173974055,-0.3593416243304876
total_assets,0.6377400896340146,0.4324399889107477,0.1724492514329741,0.25671682708569277,-0.33101453468994846,-0.3471133112471829,-0.38556788173974055,-0.3593416243304876
total_debt,0.06451699479259,-0.06967460270193059,-0.16093295829365833,-0.033561603394272645,-0.33101453468994846,-0.3471133112471829,-0.38556788173974055,-0.3593416243304876
roa,-0.559711479041931,-0.5194095465240789,-0.46765424820833734,-0.4920996857523907,-0.2917679428003093,-0.3038544465239739,-0.33684086557129644,-0.3153548902240665
roe,-0.559711479041931,-0.5194095465240789,-0.46765424820833734,-0.4920996857523907,-0.2490291899849626,-0.26510826503257934,-0.29201059923784767,-0.24587128064251823
debt_ratio,-0.559711479041931,-0.5194095465240789,-0.46765424820833734,-0.4920996857523907,1.3903873839337668,1.1166125736309755,1.0497620548921713,1.5725594601674606
current_ratio,-0.559711479041931,-0.5194095465240789,-0.46765424820833734,-0.4920996857523907,3.920737512307901,3.9985871484554854,3.838247481751936,3.828191918852401
gross_margin,-0.559711479041931,-0.5194095465240789,-0.46765424820833734,-0.4920996857523907,-0.1499967165804877,-0.16898793507275123,-0.2462795474114134,-0.1995369542928399
net_profit_margin,-0.559711479041931,-0.5194095465240789,-0.46765424820833734,-0.4920996857523907,-0.31714209590657744,-0.3350843450161995,-0.3764280812209426,-0.3497058291859491
revenue_growth,-0.559711479041931,-0.5194095465240789,-0.46765424820833734,-0.4920996857523907,-0.33101453468994846,0.1231950045252378,0.9903641376742791,0.021817067291365105
