,2022,2023,2024,2022,2023,2024
cost_of_goods_sold,1.8460970490833393,1.7083661617220294,1.8547632040280986,-0.4060446134202258,-0.12158859559395875,-0.41966455109207923
current_assets,-0.14943632889276062,-0.16081279889512595,-0.14286613591861255,-0.4060446134202258,-0.12158859559395875,-0.41966455109207923
current_liabilities,0.5835537014404818,0.7955929774868062,0.6031972704269837,-0.4060446134202258,-0.12158859559395875,-0.41966455109207923
equity,0.7338649415822858,0.768012142899515,0.7343384300466573,-0.4060446134202258,-0.12158859559395875,-0.41966455109207923
financial_profit,-0.7130604086465143,-0.6843978119537776,-0.7035039999241828,-0.4060446134202258,-0.12158859559395875,-0.41966455109207923
gross_profit,-0.3964407656461041,-0.5591571052285451,-0.43818288124168475,-0.4060446134202258,-0.12158859559395875,-0.41966455109207923
net_income,-0.6464183819151502,-0.8303588719906235,-0.6831880298711549,-0.4060446134202258,-0.12158859559395875,-0.41966455109207923
other_profit,-0.6865134383401125,-0.6615046343906343,-0.6621168045135731,-0.4060446134202258,-0.12158859559395875,-0.41966455109207923
profit_before_tax,-0.6303897405453783,-0.8303548215396229,-0.6831878535660564,-0.4060446134202258,-0.12158859559395875,-0.41966455109207923
revenue,2.1853698490575417,1.8855591463400454,2.20238587040508,-0.4060446134202258,-0.12158859559395875,-0.41966455109207923
total_assets,2.058544490161175,2.2502406746704224,2.0332646018737544,-0.4060446134202258,-0.12158859559395875,-0.41966455109207923
total_debt,0.6359482340891778,0.8368018336023753,0.6221974413805462,-0.4060446134202258,-0.12158859559395875,-0.41966455109207923
roa,-0.6887313144897117,-0.6454266989604094,-0.6767287304465509,-0.2947485097985844,-0.5316523684549108,-0.43687429164261055
roe,-0.6887313144897117,-0.6454266989604094,-0.6767287304465509,-0.19111287061084586,-0.9616732550893277,-0.45271633165127023
debt_ratio,-0.6887313144897117,-0.6454266989604094,-0.6767287304465509,3.0782724341942145,3.165066259240545,3.0411105178403806
current_ratio,-0.6887313144897117,-0.6454266989604094,-0.6767287304465509,2.65698408264051,2.0377142593741997,2.591966454079847
gross_margin,-0.6887313144897117,-0.6454266989604094,-0.6767287304465509,0.32884450700647494,0.0972659844374298,0.17856800041070214
net_profit_margin,-0.6887313144897117,-0.6454266989604094,-0.6767287304465509,-0.2996596689688346,-0.5907371253600212,-0.4358633790682587
revenue_growth,-0.6887313144897117,-0.6454266989604094,-0.6767287304465509,-0.4060446134202258,-1.7569206070204089,0.5497836431361607
