,2022,2023,2024,2022,2023,2024
cost_of_goods_sold,-0.4423215201718786,-0.45433640006025733,-0.45145076386288957,-0.28221877392354594,-0.2766841649820256,-0.27307518652865104
current_assets,0.48871544664834926,0.6853135822791468,0.8040228763664391,-0.28221877392354594,-0.2766841649820256,-0.27307518652865104
current_liabilities,-0.44983844102217135,-0.452827592579095,-0.4562986001702825,-0.28221877392354594,-0.2766841649820256,-0.27307518652865104
equity,2.724547988155582,2.6966609732246174,2.6776553814847377,-0.28221877392354594,-0.2766841649820256,-0.27307518652865104
financial_profit,-0.5205180659685749,-0.504581928540164,-0.5131818883168692,-0.28221877392354594,-0.2766841649820256,-0.27307518652865104
gross_profit,0.049008983001870725,0.02042118426406584,0.010598773659519809,-0.28221877392354594,-0.2766841649820256,-0.27307518652865104
net_income,-0.009233772266439918,-0.036079177191066576,-0.05019016743625932,-0.28221877392354594,-0.2766841649820256,-0.27307518652865104
other_profit,-0.5517594260190133,-0.5583511342550083,-0.5615737001189697,-0.28221877392354594,-0.2766841649820256,-0.27307518652865104
profit_before_tax,0.024518744250403963,0.028709256212992144,0.012591291168683912,-0.28221877392354594,-0.2766841649820256,-0.27307518652865104
revenue,0.1576831492830276,0.12443591845881678,0.12026214564040257,-0.28221877392354594,-0.2766841649820256,-0.27307518652865104
total_assets,2.8308551969443547,2.8070526827253177,2.7870665599102016,-0.28221877392354594,-0.2766841649820256,-0.27307518652865104
total_debt,-0.4446884776642625,-0.4479594247543078,-0.45170295741830874,-0.28221877392354594,-0.2766841649820256,-0.27307518652865104
roa,-0.5509956864530354,-0.5583511342550083,-0.5611141358437723,-0.21207516812961866,-0.21741996269952413,-0.22033893006412847
roe,-0.5509956864530354,-0.5583511342550083,-0.5611141358437723,-0.20979866942067582,-0.21541005416888384,-0.21855740904676063
debt_ratio,-0.5509956864530354,-0.5583511342550083,-0.5611141358437723,-0.26845484783153184,-0.26415759426791063,-0.26178204640935876
current_ratio,-0.5509956864530354,-0.5583511342550083,-0.5611141358437723,4.21816728187304,4.224086383335308,4.227960875667744
gross_margin,-0.5509956864530354,-0.5583511342550083,-0.5611141358437723,0.08849543992353065,0.04702529618754442,0.016894698348934405
net_profit_margin,-0.5509956864530354,-0.5583511342550083,-0.5611141358437723,0.05251002459135518,0.015424438687439063,-0.013937143924292931
revenue_growth,-0.5509956864530354,-0.5583511342550083,-0.5611141358437723,-0.28221877392354594,-0.2693385272896656,-0.2533378062283256
